Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),station_id,station_name,network,source_file
2025-12-31,246.08,343.88,69.13,46.36,80.84,102.73,21.13,3.04,7.02,6.45,40.19,12.16,87.12,0.9,152.05,0.0,25.86,988.07,STN_023,Major Dhyan Chand National Stadium,DPCC,"raw_data_data_major_dhyan_chand_national_stadium,_delhi_-_dpcc_1D.csv"
2025-01-01,171.52,222.91,14.36,70.09,48.96,57.55,3.26,1.1,38.7,,,12.38,86.51,0.66,258.62,0.0,25.43,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-02,175.56,223.79,16.14,73.54,52.23,73.86,3.59,1.69,37.45,,,12.52,87.49,0.77,250.28,0.0,23.97,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-03,261.76,331.95,34.82,120.61,92.46,84.28,6.76,2.58,47.35,,,13.95,87.88,0.35,239.62,0.0,24.26,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-04,277.09,331.33,38.18,149.39,110.51,86.37,7.33,2.4,43.16,,,14.66,89.29,0.9,157.1,0.0,24.4,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-05,174.28,225.92,17.63,90.14,61.92,70.89,5.29,1.28,23.32,,,13.68,87.9,1.17,129.47,0.0,26.91,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-06,171.0,213.39,12.52,79.39,52.41,65.62,3.59,1.93,28.75,,,14.54,88.88,0.9,222.25,0.0,22.03,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-07,167.41,213.25,11.44,65.61,43.19,74.81,6.26,2.67,28.96,,,13.49,88.97,1.07,243.0,0.0,13.34,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-08,142.3,183.62,14.56,83.29,56.16,63.86,6.42,1.51,48.09,,,14.53,79.32,0.77,248.2,0.0,29.33,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-09,258.53,305.04,44.35,170.69,126.85,70.87,7.47,2.41,74.87,,,13.33,83.16,0.33,219.5,0.0,21.9,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-10,280.32,331.26,59.45,131.53,118.24,59.32,5.12,1.34,43.78,0.14,1.02,12.13,89.8,0.58,192.54,0.0,16.99,986.3,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-11,158.35,210.25,27.87,76.67,63.44,62.79,10.34,0.34,16.68,0.14,0.81,13.53,90.94,1.03,161.52,0.0,17.5,986.09,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-12,142.81,185.4,64.23,80.13,94.85,59.48,11.65,1.42,23.39,0.19,1.59,14.34,90.1,0.57,252.03,0.0,11.68,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-13,132.59,167.63,26.81,77.97,63.26,57.25,8.95,1.7,29.06,0.13,0.97,15.04,88.24,0.95,237.53,0.0,20.62,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-14,167.91,214.49,37.49,83.04,74.65,57.03,13.39,2.34,42.33,0.19,1.36,14.8,85.02,0.72,245.71,0.0,21.11,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-15,276.31,361.07,131.57,85.29,152.33,53.22,11.83,3.15,12.54,0.42,4.19,12.91,91.31,0.71,172.27,0.0,12.48,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-16,126.2,166.22,58.0,78.01,88.66,52.48,11.82,2.05,21.57,0.2,1.38,14.96,87.44,0.44,215.68,0.0,14.69,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-17,124.07,157.7,28.84,70.81,61.11,49.69,9.03,1.82,33.47,0.25,1.74,14.13,88.61,1.0,245.22,0.0,20.64,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-18,148.21,196.75,28.45,77.96,64.6,51.22,11.34,1.84,40.44,0.19,1.24,15.63,84.92,0.74,240.83,0.0,22.11,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-19,218.08,271.42,116.68,86.28,140.76,53.03,13.27,3.23,36.49,0.32,2.57,18.26,81.93,0.42,250.1,0.0,20.52,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-20,150.38,193.25,38.04,87.85,77.65,53.2,9.81,1.93,35.47,0.17,1.38,19.22,79.54,0.82,237.59,0.0,23.49,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-21,125.33,172.58,19.54,89.83,63.67,52.18,12.47,1.7,47.2,0.14,1.04,19.09,73.77,1.0,244.08,0.0,24.29,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-22,114.41,150.14,52.92,91.8,91.84,71.06,12.17,2.14,19.18,0.17,0.91,16.4,83.45,0.44,254.46,0.0,7.32,984.46,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-23,101.66,140.13,82.23,110.11,125.42,94.82,8.77,1.05,9.78,,,19.62,73.09,0.69,239.93,0.0,23.23,983.21,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-24,84.63,126.62,40.03,112.98,92.64,52.5,9.55,1.07,6.48,,,18.84,64.88,0.97,237.73,0.0,23.89,985.98,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-25,75.1,124.54,34.51,108.52,85.78,40.38,10.09,1.41,10.2,,,17.34,62.55,0.92,210.88,0.0,22.01,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-26,94.63,137.92,44.46,118.19,99.02,39.99,11.46,1.67,4.78,,,15.53,69.7,0.78,246.17,0.0,22.19,986.01,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-27,112.71,162.12,53.04,120.16,107.04,39.97,12.3,1.7,4.92,,,15.25,73.06,0.77,224.64,0.0,22.86,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-28,112.41,167.04,47.85,125.43,105.62,41.12,11.37,1.36,5.2,,,15.56,73.73,0.6,223.74,0.0,22.87,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-29,248.87,312.5,116.94,132.31,165.45,42.54,10.9,2.59,5.22,,,16.72,78.15,0.72,165.46,0.0,21.38,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-30,179.54,229.6,72.03,129.01,127.18,44.86,12.82,1.78,5.87,,,18.17,80.4,0.7,217.99,0.0,20.06,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-01-31,191.23,238.75,117.63,134.12,166.97,46.6,12.14,2.4,5.99,,,18.9,82.03,0.44,238.09,0.0,21.19,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-01,208.32,269.65,109.16,133.32,159.67,47.03,8.22,2.58,6.0,,,18.87,84.33,0.32,252.33,0.0,18.0,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-02,160.22,209.96,77.15,127.65,130.63,46.95,10.42,1.56,5.84,,,18.02,83.67,0.59,242.2,0.0,20.23,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-03,104.82,157.04,55.84,111.95,104.29,43.27,6.04,1.28,8.83,,,18.05,74.93,0.54,249.89,0.0,24.33,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-04,154.92,216.71,103.44,117.82,146.79,47.05,6.53,1.81,5.19,,,19.72,74.99,0.48,213.33,0.0,20.66,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-05,101.5,136.67,66.91,115.69,115.95,49.11,4.98,1.25,4.74,,,18.67,69.66,0.88,248.14,0.0,26.3,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-06,79.29,129.91,40.11,115.63,94.13,41.54,5.65,1.06,4.18,,,19.43,60.77,1.55,259.03,0.0,28.17,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-07,67.25,120.62,29.74,114.55,85.1,37.03,6.1,0.97,4.11,,,18.98,54.73,1.66,235.31,0.0,26.35,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-08,75.17,128.25,43.18,122.44,100.22,37.24,5.45,1.15,3.85,,,19.34,58.47,1.1,245.25,0.0,22.83,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-09,104.54,159.0,76.52,131.94,132.4,40.61,4.64,1.58,4.02,,,18.54,69.51,0.6,258.09,0.0,24.75,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-10,120.75,183.25,102.23,137.99,156.52,42.55,6.33,2.03,4.29,,,19.48,71.02,0.54,233.02,0.0,25.3,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-11,111.96,169.79,93.88,135.28,148.28,45.14,5.75,2.12,5.9,,,20.88,69.98,0.55,232.35,0.0,25.06,986.15,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-12,73.58,129.04,81.6,128.08,134.47,41.18,6.07,1.7,4.4,,,21.72,62.09,1.51,249.99,0.0,27.76,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-13,50.54,113.79,32.35,127.42,94.07,37.93,5.46,1.15,4.43,,,21.58,54.26,1.87,236.09,0.0,28.21,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-14,57.76,127.66,37.34,126.86,97.83,35.02,4.5,1.21,4.24,,,20.99,53.6,1.27,225.17,0.0,27.56,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-15,83.58,138.83,75.29,138.48,134.86,36.25,5.04,1.65,3.93,,,20.41,63.88,0.5,218.59,0.0,28.65,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-16,142.76,198.68,98.08,144.47,156.6,39.5,4.48,2.19,4.04,,,20.89,68.86,0.44,175.8,0.0,26.63,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-17,85.48,133.05,62.6,129.26,119.66,40.22,13.61,1.68,5.25,,,21.0,70.03,0.51,228.45,0.0,28.38,986.69,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-18,80.49,130.95,76.19,128.95,130.53,41.31,9.19,1.72,1.32,,,21.53,67.32,0.69,238.1,0.0,28.66,987.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-19,69.68,128.25,63.4,121.99,115.84,44.24,7.0,1.76,12.25,,,21.81,65.84,0.7,248.01,0.0,30.39,986.53,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-20,60.38,92.96,39.48,131.27,101.91,51.64,9.36,1.58,9.58,,,22.88,70.89,1.32,138.61,0.0,28.7,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-21,81.54,113.75,37.45,119.59,91.81,51.84,8.91,1.41,8.93,,,21.18,73.78,0.76,239.59,0.0,20.86,986.15,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-22,57.62,90.14,31.64,120.19,89.65,50.85,11.96,1.2,8.85,,,20.55,74.07,0.98,249.1,0.0,33.14,986.29,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-23,65.74,97.87,38.02,119.95,94.72,46.39,15.36,1.54,8.41,,,20.5,72.51,0.67,245.78,0.0,34.44,986.29,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-24,79.53,124.61,45.15,112.69,96.65,44.56,13.42,1.65,10.46,,,20.75,73.35,0.69,248.73,0.0,36.04,986.39,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-25,83.0,125.91,59.58,119.42,111.98,42.7,10.35,1.5,8.26,,,21.33,71.09,0.58,227.91,0.0,31.79,986.44,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-26,112.12,180.92,96.09,134.25,149.54,45.29,11.34,2.28,8.68,,,24.75,69.55,0.53,179.14,0.0,32.65,986.42,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-27,65.44,111.23,74.19,120.44,124.39,47.31,8.66,0.96,9.52,,,23.44,74.2,0.62,173.34,0.0,20.46,986.38,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-02-28,52.49,98.57,59.76,112.92,108.64,46.55,10.74,1.17,9.62,,,24.06,73.61,1.23,122.61,0.0,36.34,986.39,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-01,56.75,92.67,60.69,108.54,107.08,46.95,7.62,1.39,10.79,,,24.44,76.62,0.64,206.98,0.0,47.88,986.4,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-02,46.42,83.21,43.85,108.65,93.44,44.36,14.61,1.36,9.14,,,22.58,65.39,1.2,248.47,0.0,60.04,986.39,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-03,55.34,114.29,39.58,115.16,93.44,40.5,13.28,1.52,8.59,,,23.61,59.59,0.65,177.51,0.0,55.95,986.41,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-04,50.25,106.58,32.04,114.33,86.87,42.86,11.93,1.34,8.79,,,23.75,63.99,1.75,224.72,0.0,58.2,986.45,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-05,26.34,80.3,10.8,99.38,61.65,37.44,10.25,1.28,8.59,,,20.89,53.47,2.79,235.62,0.0,70.12,986.42,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-06,44.72,96.12,20.95,106.58,73.74,34.64,10.78,1.48,8.11,,,21.64,49.68,1.65,215.18,0.0,71.84,986.49,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-07,74.2,131.7,68.26,120.61,119.64,37.51,9.44,1.82,7.12,,,20.74,63.37,0.88,225.94,0.0,50.76,986.44,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-08,63.71,107.71,35.4,121.13,93.22,38.27,9.96,1.41,8.1,,,23.16,63.03,0.99,250.14,0.0,80.09,986.48,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-09,77.63,126.88,63.14,128.94,119.92,40.13,10.74,1.42,8.01,,,24.93,64.9,0.83,145.02,0.0,75.86,986.41,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-10,87.52,143.87,41.77,119.37,96.69,43.18,10.55,1.44,11.28,,,26.33,63.07,1.02,87.85,0.0,70.57,986.34,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-11,105.88,172.57,56.88,122.87,111.6,43.52,10.7,1.45,10.82,,,27.08,66.42,0.59,149.23,0.0,64.54,986.32,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-12,88.4,144.59,47.29,120.82,102.71,44.03,11.52,1.37,10.62,,,27.86,65.41,0.89,239.61,0.0,80.16,986.25,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-13,75.72,134.29,45.05,123.04,102.09,44.15,9.73,1.39,10.15,,,28.44,63.92,0.58,231.73,0.0,62.19,986.24,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-14,67.94,110.15,64.64,119.03,115.87,43.48,8.54,1.42,10.24,,,28.01,64.6,0.64,170.84,0.0,75.88,986.27,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-15,24.88,57.0,37.38,114.28,91.18,41.79,11.2,1.27,10.08,,,27.7,60.32,1.37,199.25,0.0,67.69,986.25,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-16,47.43,82.64,41.09,113.19,93.61,42.25,11.19,1.28,9.67,,,27.3,59.96,1.01,245.24,0.0,79.53,986.27,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-17,51.8,78.49,31.45,107.04,82.51,44.15,10.48,1.31,10.31,,,25.61,64.73,1.15,253.7,0.0,78.9,986.32,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-18,48.45,82.22,29.54,97.66,75.96,47.49,7.69,1.08,13.49,,,25.27,62.53,1.05,253.99,0.0,88.39,986.2,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-19,63.35,108.69,40.97,105.53,88.46,48.54,5.01,0.6,8.39,,,26.71,59.06,0.97,234.72,0.0,92.2,986.15,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-20,53.07,101.24,50.8,110.73,100.2,47.37,5.94,0.43,6.74,,,27.35,57.81,0.97,226.83,0.0,88.2,986.18,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-21,50.2,95.87,33.54,112.74,87.23,45.45,7.04,0.41,7.13,,,27.74,55.95,1.15,244.94,0.0,88.8,986.14,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-22,61.01,116.28,39.02,118.47,94.74,42.84,8.43,0.45,7.24,,,27.31,59.23,1.12,240.85,0.0,81.17,986.15,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-23,69.46,124.5,57.42,122.18,111.67,42.51,6.13,0.45,7.72,,,27.14,59.84,0.74,217.81,0.0,88.57,986.17,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-24,75.08,124.77,44.84,120.76,100.69,41.59,6.44,0.45,6.57,,,28.24,55.3,0.74,209.4,0.0,91.32,986.14,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-25,95.49,165.06,48.64,116.36,100.95,42.17,6.55,0.69,9.3,,,24.42,55.1,0.7,234.48,0.0,60.7,986.1,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-26,86.35,169.79,60.69,135.93,121.64,43.84,7.33,0.6,10.54,,,21.17,50.82,0.74,203.75,0.0,88.21,986.02,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-27,75.33,174.46,96.04,131.46,148.0,44.03,6.36,0.66,9.83,,,20.95,52.45,0.97,207.18,0.0,86.56,986.01,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-28,49.94,152.46,32.33,118.92,89.55,40.4,5.93,0.38,11.17,,,26.82,43.59,2.09,237.47,0.0,96.41,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-29,32.34,94.17,12.06,100.37,62.94,41.91,9.26,0.26,22.7,,,27.03,38.43,2.28,242.05,0.0,87.92,985.6,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-30,35.23,78.25,9.05,109.85,65.79,35.46,7.05,0.32,15.33,,,28.73,38.77,1.66,251.74,0.0,99.83,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-03-31,64.0,105.08,16.23,116.96,75.41,37.66,6.59,0.39,13.67,,,29.3,43.09,1.22,250.3,0.0,98.77,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-01,63.03,121.95,16.13,110.54,71.76,36.31,8.15,0.42,16.14,,,29.91,40.31,1.2,258.25,0.0,98.45,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-02,73.96,153.83,37.44,126.42,97.69,35.6,12.2,0.51,11.15,,,29.69,44.44,0.87,252.35,0.0,93.01,986.03,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-03,52.73,129.75,45.28,132.92,107.52,35.63,16.5,0.48,10.14,,,26.87,40.9,0.66,200.92,0.0,89.6,986.05,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-04,65.89,160.79,54.65,131.48,114.37,36.25,7.52,0.5,10.89,,,23.05,38.89,0.99,227.98,0.0,84.64,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-05,32.35,112.7,23.62,126.39,85.99,37.89,12.79,0.39,13.66,,,21.6,42.64,1.13,245.09,0.0,74.12,985.98,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-06,65.67,138.58,39.89,135.08,104.29,41.38,15.55,0.51,11.11,,,22.25,45.4,0.77,242.76,0.0,87.92,985.99,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-07,78.0,186.44,96.06,144.89,155.17,42.81,15.83,0.72,12.66,,,24.0,48.17,0.63,194.24,0.0,86.86,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-08,74.38,183.79,39.88,143.8,108.92,43.51,14.33,0.5,10.92,,,26.2,45.5,0.9,105.05,0.0,79.18,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-09,79.33,196.25,39.58,135.75,104.39,46.18,14.64,0.48,9.41,,,27.65,49.05,0.79,129.41,0.0,75.21,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-10,51.01,180.88,46.37,113.89,98.28,45.6,8.67,0.37,16.76,,,26.27,47.11,0.93,161.06,0.0,76.9,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-11,30.44,137.46,40.11,116.58,94.62,46.35,5.81,0.31,9.88,,,21.11,60.8,2.15,140.07,0.0,80.95,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-12,29.32,89.51,38.78,76.91,69.84,42.96,10.66,0.31,89.04,,,20.48,57.35,0.81,174.59,0.0,61.14,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-13,38.53,107.12,11.29,50.48,35.52,40.22,14.93,0.46,133.06,,,22.68,49.76,0.62,129.11,0.0,75.3,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-14,49.54,123.74,16.09,46.24,37.52,39.52,12.62,0.73,71.13,,,23.52,52.68,1.18,150.46,0.0,88.09,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-15,47.38,131.3,3.49,39.26,23.62,40.77,11.67,0.41,67.27,,,24.67,50.1,1.1,103.57,0.0,75.42,985.99,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-16,53.67,141.83,2.97,57.62,33.06,38.45,12.97,0.54,89.36,,,29.27,43.83,0.86,153.62,0.0,79.71,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-17,51.38,138.96,5.43,54.2,32.97,38.39,12.6,0.55,72.73,,,26.9,46.6,1.12,170.44,0.0,85.77,986.0,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
2025-04-18,55.71,151.62,2.93,32.54,19.52,43.95,14.05,0.36,90.48,,,26.52,54.02,1.37,125.04,0.0,83.62,985.62,STN_024,Mandir Marg,DPCC,"raw_data_data_mandir_marg,_delhi_-_dpcc_1D.csv"
